,i1_kernel,i1_kernel_std,i1_scaled,iii3_kernel,iii3_kernel_std,iii3_scaled
15153,1.89498340244,0.0566711987732,0.0566711987732,5.59262919578,0.184285100577,0.184285100577
15154,1.89495477854,0.0566474569014,0.0566474569014,5.5926060918,0.184244732341,0.184244732341
15155,1.89492592345,0.0566235232708,0.0566235232708,5.59258298744,0.184204363434,0.184204363434
15156,1.89489683694,0.0565993976865,0.0565993976865,5.59255988269,0.184163993857,0.184163993857
15157,1.89486751877,0.0565750799621,0.0565750799621,5.59253677757,0.18412362361,0.18412362361
15158,1.89483796875,0.0565505699196,0.0565505699196,5.59251367205,0.184083252694,0.184083252694
15159,1.89480818665,0.0565258673896,0.0565258673896,5.59249056616,0.184042881109,0.184042881109
15160,1.89477817229,0.0565009722108,0.0565009722108,5.59246745988,0.184002508856,0.184002508856
15161,1.89474792548,0.0564758842307,0.0564758842307,5.59244435322,0.183962135935,0.183962135935
15162,1.89471744606,0.0564506033051,0.0564506033051,5.59242124618,0.183921762348,0.183921762348
15163,1.89468673385,0.0564251292982,0.0564251292982,5.59239813876,0.183881388095,0.183881388095
15164,1.8946557887,0.0563994620828,0.0563994620828,5.59237503096,0.183841013177,0.183841013177
15165,1.89462461047,0.0563736015399,0.0563736015399,5.59235192278,0.183800637596,0.183800637596
15166,1.89459319902,0.0563475475591,0.0563475475591,5.59232881421,0.183760261353,0.183760261353
15167,1.89456155424,0.0563213000385,0.0563213000385,5.59230570528,0.183719884449,0.183719884449
15168,1.89452967601,0.0562948588845,0.0562948588845,5.59228259596,0.183679506886,0.183679506886
15169,1.89449756422,0.056268224012,0.056268224012,5.59225948627,0.183639128665,0.183639128665
15170,1.89446521879,0.0562413953443,0.0562413953443,5.5922363762,0.183598749789,0.183598749789
15171,1.89443263963,0.0562143728133,0.0562143728133,5.59221326576,0.183558370258,0.183558370258
15172,1.89439982668,0.0561871563589,0.0561871563589,5.59219015494,0.183517990074,0.183517990074
15173,1.89436677986,0.0561597459299,0.0561597459299,5.59216704375,0.183477609241,0.183477609241
15174,1.89433349912,0.0561321414832,0.0561321414832,5.59214393219,0.183437227759,0.183437227759
15175,1.89429998444,0.0561043429842,0.0561043429842,5.59212082026,0.183396845631,0.183396845631
15176,1.89426623576,0.0560763504068,0.0560763504068,5.59209770797,0.183356462859,0.183356462859
15177,1.89423225308,0.0560481637332,0.0560481637332,5.5920745953,0.183316079446,0.183316079446
15178,1.89419803638,0.056019782954,0.056019782954,5.59205148227,0.183275695394,0.183275695394
15179,1.89416358566,0.0559912080681,0.0559912080681,5.59202836888,0.183235310706,0.183235310706
15180,1.89412890092,0.055962439083,0.055962439083,5.59200525512,0.183194925384,0.183194925384
15181,1.8940939822,0.0559334760143,0.0559334760143,5.591982141,0.183154539431,0.183154539431
15182,1.89405882951,0.0559043188862,0.0559043188862,5.59195902653,0.183114152851,0.183114152851
15183,1.89402344289,0.0558749677312,0.0558749677312,5.59193591169,0.183073765646,0.183073765646
15184,1.8939878224,0.05584542259,0.05584542259,5.5919127965,0.183033377819,0.183033377819
15185,1.89395196809,0.0558156835118,0.0558156835118,5.59188968096,0.182992989373,0.182992989373
15186,1.89391588004,0.0557857505541,0.0557857505541,5.59186656506,0.182952600313,0.182952600313
15187,1.89387955832,0.0557556237826,0.0557556237826,5.59184344881,0.18291221064,0.18291221064
15188,1.89384300302,0.0557253032715,0.0557253032715,5.59182033222,0.182871820359,0.182871820359
15189,1.89380621424,0.0556947891031,0.0556947891031,5.59179721528,0.182831429474,0.182831429474
15190,1.89376919209,0.0556640813681,0.0556640813681,5.59177409799,0.182791037988,0.182791037988
15191,1.89373193669,0.0556331801655,0.0556331801655,5.59175098037,0.182750645905,0.182750645905
15192,1.89369444818,0.0556020856026,0.0556020856026,5.5917278624,0.182710253228,0.182710253228
15193,1.89365672668,0.0555707977948,0.0555707977948,5.5917047441,0.182669859962,0.182669859962
15194,1.89361877234,0.0555393168658,0.0555393168658,5.59168162546,0.182629466112,0.182629466112
15195,1.89358058534,0.0555076429475,0.0555076429475,5.59165850649,0.182589071681,0.182589071681
15196,1.89354216582,0.0554757761803,0.0554757761803,5.59163538719,0.182548676673,0.182548676673
15197,1.89350351399,0.0554437167123,0.0554437167123,5.59161226756,0.182508281093,0.182508281093
15198,1.89346463001,0.0554114647003,0.0554114647003,5.59158914761,0.182467884946,0.182467884946
15199,1.8934255141,0.0553790203089,0.0553790203089,5.59156602733,0.182427488236,0.182427488236
15200,1.89338616646,0.055346383711,0.055346383711,5.59154290674,0.182387090968,0.182387090968
15201,1.89334658731,0.0553135550877,0.0553135550877,5.59151978583,0.182346693147,0.182346693147
15202,1.89330677687,0.0552805346282,0.0552805346282,5.5914966646,0.182306294777,0.182306294777
15203,1.89326673539,0.0552473225297,0.0552473225297,5.59147354307,0.182265895864,0.182265895864
